,Channel_Id,Description,Category
399,UCAnu8jjb_tza8H_tALUm1MA,"Square Drive Cricket Academy - Square Drive Cricket Academy You tube channel has been started to explain the Cricket Basics including Batting tips, Bowling tips and Fielding instructions to the aspiring cricketers who love to play the game called ""CRICKET"".  I am Senthil from Chennai. I have represented for Tamil Nadu in U-16 category (SGFI) and also represented for Kancheepuram districts from U-13 to U-22 categories.....",Sports
400,UCTyFiyAmloGZFNd1MJNWGUw,"Nothing But Cricket - Hello Guys ! I Love Cricket and I love to teach cricket. So If you wanna learn cricket from a Coach who represented TamilNadu in various categories (It's me), Please subscribe. If you share my channel with your friends, You might hit century in the upcoming matches :)  Check out the social media links below.",Sports
401,UC5fOmWyuvlb_ATlnPcLib_A,Crickural - Warm Welcome to everyone !  This is Bharath Sivalingam. I  create contents about cricket ( both analysis and tips ). The main motto of this channel is to improvise the game knowledge of gully cricketers ( psychologically ) and players who cannot afford for academies and coach .   Contact details :   Mail id : bharathkumar.bk1312@gmail.com  Other Channel : Voice of Bharath   Instagram : https://www.instagram.com/cric_kural_official/channel/,Sports
402,UCCUTSNmuOiL6RBQJ7vlPCiQ,"PRSOCCERART - ThePrsoccerart is the official YouTube Channel of Pradeep Ramesh,Football Freestyle Champion frm India. Tutorials,Trickshots,Product Reviews",Sports
403,UCoof2CW8CgZvXRfbia0eagw,Vanakkam Soccer - Expert Skills and Tricks தமிழ் - @Vanakkam Soccer we make soccer videos in the most entertaining way ! Most of all its in தமிழ் - MOTHER OF ALL LANGUAGES !     What kind of videos we make ?   ~ FOOTBALL BASIC TUTORIALS   ~ FREESTYLE TUTORIALS   ~ FOOTBALL BOOT UNBOXING   ~ FOOTBALL REVIEWS   ~ TRICKSHOTS   ~ SKILLS AND TRICKS   ~ FOOTBALL TIPS    ~ FOOTBALL HACKS   ~  FOOTBALL UPDATE / FOOTBALL NEWS         --------------------------------------------------------,Sports
404,UCU4vZOEMXO9bCvJTpI1lLeg,Challenger's Sports Club - volleyball training coaching and workout Coaching volleyball is both a science and an art. The science part refers to the information regarding the knowledge of the game but the artistic dimensions of volleyball can effect the information or undermine the value of content. ,Sports
405,UCFB4IesTPGK2vN9lL3icAig,SSF - Let us learn together...!!,Sports
406,UCPsgRbrdpMSTFe_11StQ1ZQ,"Cric It with Badri - Cric It with Badri, a YouTube channel that will focus its content exclusively revolving around cricket from Match Reviews to Dressing room stories. The content will also concentrate on how to play and understand cricket not only from the technical point of view but also on how to be mentally prepared as well.  ***********************************************************  Digital Partner - Divo Divo is one of the leading digital media companies in South India working with brands and content creators across genres.  ************************************************************ ",Sports
407,UCUDk4lEtfnLEN9rDlj82YKg,"Cheeky Cheeka - Hi Welcome to my official channel, my name is Kris Srikkanth and my friends call me Cheeka,  i m a former Indian cricket Captain and i thought i would make some videos about my experiences in life & cricket both on and off the field. Over the course of my life i am blessed to have met some extraordinary people and in this channel i will be talking about those experiences. Hope you enjoy my style of talking and lets see whats in store for the future!",Sports
408,UCYbge2419-UBBDyv6frJ3jA,"Ashwin - Erudite, well mannered and hardly in the spotlight, this Spin Wizard is easily India’s Most Valuable cricket treasure at the moment. All the niceties take the back seat once the ball is in hand. Ashwin on the field is as pugnacious as you can get. And while he owns numerous tags that includes the ICC cricketer of the year, he is level headed thanks to a sound family upbringing that keeps him firmly grounded.  Ashwin is a rarity in many ways. He can talk a good game of cricket and also share a table with the best brains discussing subjects not even remotely connected to the game. Ashwin is a thinker, a practitioner and more importantly one who walks the talk.  Not many would know Ashwin was close to 100 first-class wickets before the glamour of IPL showcased his talents to the world. Never the one to shy away from pressure, Ashwin has stolen marches from the rest to reach the top of the totem pole among world bowlers.",Sports
409,UC_s2NAa0q1d7UZficZXHLgw,"TN Sports - The main motto of the Channel is it will mostly contains the best Kabaddi match Highlights which his happening in and around Tamil Nadu. Very close to follow Tamil Nadu Players.       இந்த சேனலின் வழியாக தமிழகத்தில் நடைபெறும் சிறந்த கபடி போட்டிகளின் வீடியோக்களை கண்டுமகிழலாம் அதுமட்டும் அல்லாது தமிழகத்தில் இருந்து வெளிமாநிலத்திற்கு சென்று விளையாடும் தமிழக அணியின் ஆட்டங்களும் இங்கு பதிவிடப்படும்.        கடைக்கோடி கிராமத்தில் நடைபெறும் போட்டிகள் முதல் ஆல் இந்தியா அளவிலான போட்டிகள் வரை இங்கு பதிவிடப்படும், திறமையான வீரர்களை கண்டறிந்து வெளிகாண்பதே எங்களின் தலையாய கடமை.        தமிழகத்தில் கபடி போட்டியை பல விழா கமிட்டியினர் மற்றும் ஊர் பொதுமக்கள் எவ்வாறு திருவிழாபோல் நடத்துகிறார்கள் என்பதை வெளிப்படுத்துவத்து மிகவும் பெருமைக்குரிய செயலாக ஏற்று பணியாற்றிவருகிறோம்.     ( உங்களின் உடல் மற்றும் மனம் ஆரோக்கியத்திற்கு கபடி உறுதுணையாக இருக்கும் )       வாழ்க கபடி....!  ",Sports
410,UC0bTwqMpF70YH9OrlFOt_qQ,Ulloor Cricket - To Discover The Talented Youth Sports Players From  Tamil Nadu 😎  For Promotion or Tournament Invitation Contact: Riyas : WhatsApp : 8675071671 Call : 6380127709  Vinoth : WhatsApp and Call : 9655336806 ,Sports
411,UC9TLSoPpZw0a-PrE__gG2ZA,Blacksheep Sports - Blacksheep Sports: The First Tamil YouTube Channel to cover All the Sports Around the World.   For Ads  Contact : +91 93445 00795 Mail Id : advertise@blacksheepvalue.com _________________________________________________  Digital Partner - Divo Divo is one of the leading digital media companies in South India working with brands and content creators across genres. ,Sports
412,UCGNyHPXeJNsLEUGCGjp_3Uw,Sports Voice Tamil - Hi Friends...  Welcome to my channel  Sports Voice Tamil  This channel is for circulating all Sports news in and around the world  Please share your thoughts about the video which you have watched on my YouTube channel   ✓✓LIKE ✓✓SHARE  ✓✓COMMENT  This channel does not promote any illegal activities  To watch more Sports related updates Subscribe my channel,Sports
413,UCkGk4F18ZV0DA6bauymFblA,VJ Sriram - All about Sports,Sports
414,UCu-cJRwb6yF9rs0MutExroQ,AJITH COACH - தமிழன் என்று சொல்லடா தலை நிமிர்ந்து நில்லடா...,Sports
415,UCZycVDRW7KQkojUJgEHJ3Qw,TENKASI TAMILNADU THROWBALL ASSOCIATION TAMIL NADU - ,Sports
416,UCU4vZOEMXO9bCvJTpI1lLeg,Challenger's Sports Club - volleyball training coaching and workout Coaching volleyball is both a science and an art. The science part refers to the information regarding the knowledge of the game but the artistic dimensions of volleyball can effect the information or undermine the value of content. ,Sports
417,UCQvPhKabcxAV5ggnwimi6Aw,Swaminathan Gunasekaran - ,Sports
418,UCY6RnwdKKhZA0sIgY8P8bOQ,"Tamil Cricket - Tamil Cricket is all about analysis of cricket matches, IPL, IPL 2020, players and a lot about cricket in your Tamil language. This channel is for all Cricket lovers. We will discuss a lot about all IPL teams like CSK, RCB, MI, RR, KXIP, KKR, SRH, DC.",Sports
419,UCAUo3wARK6rWB18I1Y7gNgA,Cricket with KK -  ,Sports
420,UC7-4CWPflULIAHf6aR3HoBg,"THE ALPHA CRICKETER TELUGU - Hey Friends,  I am Harish, I have lot of experience in playing cricket. I have seen lots of ups and downs in cricket. I want you all to be more knowledgeable regarding cricket and not face any STRUGGLES in your journey.  Our Channel's motto is the same  ""YOU DESERVE TO BECOME A CRICKETER""  In this channel , I will teach you TECHNIC, FITNESS, NUTRITION & CAREER GUIDANCE in Telugu language. According to me, these are a must if you dream to become a cricketer.  CRICKET is not just a physical sport, it needs a lot of mental toughness too, as our journey  goes further I will also teach you what are the MENTAL ABILITIES required to become a cricketer.  STAY FIT ,,PLAY WELL!!",Sports
421,UCYSTnniSPDm4uUkcEAmBQ7w,"GBB Cricket - Good Better Best Studios 🤩 The Cricket Encyclopedia 🏏  ఈ ఛానెల్ క్రికెట్ ప్రేమికులకు అంకితం... క్రికెట్ రికార్డ్స్, ఫాక్ట్స్, ప్లేయర్ బయోగ్రఫీస్, క్రికెట్ న్యూస్, క్రికెట్ అనాలసిస్... ఇంకా మరెన్నో ఆసక్తికర విషయాలు తెలుసుకోవడం కోసం వెంటనే మన ఛానెల్ కి Subscribe చేసుకోండి.  సుత్తి లేకుండా మీ టైమ్ కి విలువ ఇస్తూ వీడియోస్ ని అప్లోడ్ చేస్తాము 👍  నేను మన ఛానల్ Viewers కి మరియు Subscribers కి ఎల్లప్పుడూ ఋణపడి ఉంటాను. మీ వల్లే మన ఛానల్ ఈ స్టేజ్ వరకు వచ్చింది 🙏 నా వీడియోస్ లో ఏమైనా తప్పులు ఉంటే మన్నిస్తారని ఆశిస్తూ... Your's Harley Nagu 💐  Note - All content shown in this channel is completely based on my own internet research. It may not be 100% accurate.  For Any Quires Contact: gbbcricket@gmail.com",Sports
422,UCzom7tZRQ0VJvr_RcT_ozwA,PSG CRICKET WORLD - EitheR PlayinG Or TeachinG CrickeT MakeS Me MorE HappieR ThaN AnythinG On ThiS WorlD.....🏏🏏🏏🏏🏏,Sports
423,UCta2E6cZBxemq35npCAUNZA,Ravi Krishna Cricket 2.0 - First Telugu Youtube Channel for Cricket Coaching.,Sports
424,UCIeMsDzpCrs83aVJNH-X8rA,"GBB Sports - Good Better Best Sports 🤩 A Place For Believers 🔥  ఈ ఛానెల్ స్పోర్ట్స్ లవర్స్ కు అంకితం... క్రికెట్, కబడ్డీ, WWE ఇంకా మరికొన్ని స్పోర్ట్స్ కు సంబంధించిన రికార్డ్స్, ఫాక్ట్స్, ప్లేయర్ బయోగ్రఫీస్, న్యూస్, మరియు అనాలసిస్... అలాగే ఇంకా మరెన్నో ఆసక్తికర విషయాలు తెలుసుకోవడం కోసం వెంటనే మన ఛానెల్ కి Subscribe చేసుకోండి.  సుత్తి లేకుండా మీ టైమ్ కి విలువ ఇస్తూ వీడియోస్ ని అప్లోడ్ చేస్తాము 👍  నేను మన ఛానల్ Viewers కి మరియు Subscribers కి ఎల్లప్పుడూ ఋణపడి ఉంటాను. మీ వల్లే మన ఛానల్ ఈ స్టేజ్ వరకు వచ్చింది 🙏 నా వీడియోస్ లో ఏమైనా తప్పులు ఉంటే మన్నిస్తారని ఆశిస్తూ... Your's Harley Nagu 💐  For Any Business Enquiries Contact - gbbstudiostelugu@gmail.com",Sports
