,Channel_Id,Clean_text,Category
548,UCPyboREwcwvfzuQ1UIe0A1Q,discover soul naga sai bhavani ishwar nenu andhra biddani naaku movitivate cheyyadam ante passion naaku youtuber kavali ani chala istam nenu meeku best motivational stories motivational speeches moreover stories feelings spiritual knowledge kuda naa lo meeru gain cheyyocchu soo nice day naga sai,Spirituality
549,UCfqYeqSPekWE6tQEZHTnx1w,om swami om swami himalayan monk adept meditation peak meditative practice meditating 22 hours day spent 15 000 hours meditating experienced sublime consciousness ways defy scientific understanding researchers iit india studied remarkable effects intense practice published results 2019 research paper coming back himalayas swami wanted help sincere seekers search enlightenment gradually realized people wanted help various life joy relationship anger work self discipline stress etc talks seminars books purpose remains help people whether practicing meditation mindfulness simply looking help self discipline help think series self help forget smile breathe let go,Spirituality
550,UCx2iJs8Y8FsZ10EDRT6UY6Q,pmc pyramid meditation pmchindi official media wing pyramid spiritual societies movement pssm managed onemedia network unique new age spiritual envisions endeavours showcase universal spiritual truth reality whole mankind transformative positive media purpose every person earth regale highest possible enjoyment entertainment enlightenment one needs suffer reclaim oneself joy entertainment knowledge one needs suffer brahmarshi pitamaha patriji guiding principle behind pmc content pmc tv 24 7 www com pmchinditv live pmc cable operators watch tv siti cable 537 den network 28 harsh cable 397 mcn digital 966 indigital nxt digital 966,Spirituality
551,UCc-lXYYytj2vkIDxyB92d5w,sadhguru spiritual master sharing inspirational motivational help success find past present tough help running life better future present life endeavor help people experience express divinity may know bliss divine sadhguru sadhguruhindi sadhguru jaggi vasudev world famous mystic yogi indian origin founder isha yoga establishment isha foundation famous poet aim life help people manifest spirituality sadhguru jaggi vasudev many yoga centers established various cities india also united states become part efforts never give keep moving forward trust soul,Spirituality
552,UCH9T275MwxwaeZCstDdqiPQ,matridham ashram,Spirituality
553,UCO2CjaYsutTjoTYBBafvwWw,drjayapaul rev dr jayapaul noted evangelist pastor author fifty spiritual books daily tv program calvary dharshan vision christ seven different languages reaches millions indians across world touched vision lord teenage subsequently called lord prophet unto nations jeremiah 1 2 1971 obeyed call till today runs race proclaiming gospel multitudes preaching revival meetings radio tv social media across globe missionary preacher teacher pastor rev dr jayapaul reached hearts people gospel preached transformed disciples christ wherever went lord opened revival,Spirituality
554,UC9-sYF5Y6NiqUyj2W0dqsZg,jesus calls jesus calls ministry prayer led dr paul dhinakaran people receive prayer needs 24 hours globally media well person jesus calls global ministry founded late dr g dhinakaran dr paul dhinakaran divine vision heal millions brokenhearted people matchless compassion jesus christ ministry operates dedicated mission pray people nations backgrounds sick troubled none intercede receive miracles almighty god thus jesus calls ministry fully committed bring god immense blessings healing touch millions brokenhearted people soul mind body 25 different facets incorporates mission,Spirituality
555,UCTPVlbKpgfwj4kZofTw7QkQ,indian muslim bismillah ar rahmaan ar raheem assalamualaikum dosto inquiries indianmuslim788 com,Spirituality
556,UCpw3zriDRFelSFzlAo2OGTA,centre peace spirituality international maulana wahiduddin khan established cps international january 2001 cps international centre peace spirituality apparent name organization aims promote reinforce culture peace mind based spirituality non profit making non political nature engaged promoting peace spirituality inter faith efforts drawing inspiration quran preserved word god sunnah sayings actions prophet muhammad centre seeks spiritual principles islam world reveal true face based peace tolerance co existence visit official website www cpsglobal org contact us info cpsglobal org,Spirituality
557,UCZmkKYFGTtMnFk8U8cCu0Sw,islamic india 1 islamic uploading time table 1 daily 9 00 pm purpose making help brothers sisters spread deen us islamic may allah keep happy subscribing amin allahumma amen also us social media telegram islamicchannelhindi account 09 page contact us islamictalk417 com,Spirituality
558,UC7jGcCFVBBLiflmN4p_1pwg,buddha way living buddha way living friends spiritual religious main aim make truth existence make thirsty existence experience also also spiritual journey learning much lots,Spirituality
559,UCNwcxhfBVDgwx9Lv3CBpu6A,let make education simple aims simplify understanding seemingly complex science maths engineering technology concepts practical day day applications content language mission provide world class content makes learning science simple fun,Tech Education
560,UCh561gUA2ssj853n1NOHKDA,cs software engineer working google silicon valley usa started provide high quality computer science education free time everyone irrespective whether know english able learn computer science programming want know watch introduction views presented solely mine mine alone employer organisation milestones start 15 nov 2020 50 subs 01 jan 2021 100 subs 13 feb 2021 150 subs 28 feb 2021 200 subs 08 mar 2021 500 subs 13 apr 2021 1000 subs 06 may 2021 2000 subs 31 may 2021 3000 subs 21 jun 2021 5000 subs 01 aug 2021 10000 subs 08 aug 2021 20000 subs 04 sep 2021 50000 subs,Tech Education
561,UCXZTnQ3pmX29VbQ1-XbhLsw,hacks 2 0 guys hacks 2 0 learn premium coding hacking tutorials language coding fun hacking fun grow developer community tamilhacks ybl buy coffee paypal everyone promotions contact tamilhackstech com,Tech Education
562,UCQcoqd4HzprfDcIV_51g1uw,daily doubts hey everyone daily doubts going show simple easy technological things necessary today life read gives satisfaction comment brings smile face motivates feels guinness world record common solo creator cx contact us dailydoubts2021 com,Tech Education
563,UCGgnIyJtzB3-jxA1Kv8HAOw,electronics everyone electronics specially made peoples interested know electronics publishing electronics tutorial keep connect us us upi id electronicsempiremaker oksbi,Tech Education
564,UCdIaVUHT7U1KwBd1qIpuPLQ,eee vids eee vids provides proud teach meet eee vids language resolve academic doubts students science enthusiasts aspire excel language electrical electronics engineering electrical machine ii sem circuit theory electronics digital electronics power system ii engineering 2 8th semester practicals electronics projects self motivational top ten news gk new inventions think help resolve academic doubts pictures mentioned think need service regularly eee vids friends eeevids com watching supports,Tech Education
565,UCaSmowrEozLLihfWb0UFwcA,vijayakrishna vk working passion hearty everyone keep inspiring dubbing partner branch education learn engineering previously,Tech Education
566,UCcjvkYcjyEIzoS47IGDqEBg,civil engineering simple comments coming friends civil engineering new endeavor hard endeavor much friends give us makes every comes makes every day fantastic much giving considering much work inquiries sdsakilan com,Tech Education
567,UCq6CaqP9Udf_ZtyowjOAQqQ,chemical engineering chemical engineering chemical engineering started chemical engineering studying,Tech Education
568,UCMMtgJ_Y92Xbr1ekvqG3IuA,v2k photography started intention spreading knowledge photography wider audience contains photography predominantly language hope enjoy let friends know discussion related photography product reviews sponsors collaboration requests sent photographyv2k com happy clicking vinod com v2kphotography kit co v2kphotography,Tech Education
569,UCdj8Tl1OYgwZopOGX_FcdNg,photography tamizha mobile photography photography mobile photo editing photoshop tutorial editing mobile editing android app explanation photo poses photoshoot ideas editing shooting tips tricks contact tamiltaker001 com www com taker address review units bhagavath singh g aranakal estate dharamavely vandiperiyar idukki 685533 kerala india,Tech Education
